Провайдер;Название;ID;RTP по умолчанию;Url;MobileUrl;Тип игры;Сортировка;Сортировка по категориям;Категории;Статус;Фрираунды;Минимальная ставка;Максимальная ставка;Максимальный множитель;Волатильность провайдера
"Kaga";"Party Girl Deluxe Lock 2 Spin";"2787658";"96.0000";"PartyGirlDeluxe";"PartyGirlDeluxe";"HasDemo ";"100603";"0";"Slots";"1";"Все";"0.45";"1800.00";"5000.00";"Medium"
"Kaga";"Thunder God";"2778938";"96.0000";"ThunderGod";"ThunderGod";"HasDemo ";"100602";"0";"Slots";"1";"Нет";"0.20";"300.00";"1235.00";"Medium-High"
"Kaga";"Incas Lost Treasure";"2787642";"96.0000";"IncaLostTreasure";"IncaLostTreasure";"HasDemo ";"100602";"0";"Slots";"1";"Все";"0.25";"125.00";"500.00";"Medium"
"Kaga";"The Wild Four";"2787646";"96.0000";"TheWildFour";"TheWildFour";"HasDemo ";"100602";"0";"Slots";"1";"Все";"0.24";"120.00";"500.00";"Medium"
"Kaga";"Olympus Gods";"2787650";"96.0000";"OlympusGods";"OlympusGods";"HasDemo ";"100602";"0";"Slots";"1";"Все";"0.50";"2000.00";"5658.00";"High"
"Kaga";"The Crypto";"2787654";"96.0000";"TheCrypto";"TheCrypto";"HasDemo ";"100602";"0";"Slots";"1";"Все";"0.25";"125.00";"243.00";"Low-medium"
"Kaga";"Golden and Silver Horn";"2778934";"96.0000";"GoldenAndSilverHorn";"GoldenAndSilverHorn";"HasDemo ";"100601";"0";"Slots";"1";"Все";"0.88";"88.00";"2762.00";"Medium"
"Kaga";"Shrove Tuesday";"2778930";"96.0000";"ShroveTuesday";"ShroveTuesday";"HasDemo ";"100600";"0";"Slots";"1";"Все";"0.25";"125.00";"7776.00";"Medium"
"Kaga";"Monster Go Shopping";"2778922";"96.0000";"MonsterGoShopping";"MonsterGoShopping";"HasDemo ";"100599";"0";"Crash Game";"1";"Нет";"1.00";"2048.00";"2879.00";"Very High"
"Kaga";"Money God";"2778918";"96.0000";"MoneyGod";"MoneyGod";"HasDemo ";"100598";"0";"Slots";"1";"Все";"0.50";"250.00";"4528.00";"Medium-High"
"Kaga";"Carnival Queen";"2778914";"96.0000";"CarnivalQueen";"CarnivalQueen";"HasDemo ";"100597";"0";"Slots";"1";"Все";"0.50";"250.00";"1235.00";""
"Kaga";"Carnival of Venice";"2771078";"96.0000";"CarnivalOfVenice";"CarnivalOfVenice";"HasDemo ";"100596";"0";"Slots";"1";"Все";"0.30";"150.00";"2000.00";"Medium"
"Kaga";"Octopus Legend";"2771074";"96.0000";"OctopusLegend";"OctopusLegend";"HasDemo ";"100595";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"High"
"Kaga";"Lucky Golden Dragon Lock 2 Spin";"2771070";"96.0000";"LuckyGoldenDragon";"LuckyGoldenDragon";"HasDemo ";"100594";"0";"Slots";"1";"Все";"0.40";"200.00";"300.00";"Medium"
"Kaga";"Lion On Ridge";"2771066";"96.0000";"LionOnRidge";"LionOnRidge";"HasDemo ";"100593";"0, 0, 0";"Slots,Progression Feature,Bonus Risk";"1";"Все";"0.75";"375.00";"210.00";"Medium"
"Kaga";"Neonmal";"2771062";"96.0000";"Neonmal";"Neonmal";"HasDemo ";"100592";"0";"Slots";"1";"Все";"0.25";"125.00";"4500.00";"Medium"
"Kaga";"Dragon Ingot";"2771058";"96.0000";"DragonIngot";"DragonIngot";"HasDemo ";"100591";"0";"Slots";"1";"Нет";"0.08";"88.00";"1657.00";"Medium-High"
"Kaga";"Chinese Phoenix";"2763214";"96.0000";"ChinesePhoenix";"ChinesePhoenix";"HasDemo ";"100590";"0";"Slots";"1";"Все";"0.20";"300.00";"300.00";"Medium-High"
"Kaga";"Philosopher's Roulette";"2763210";"96.0000";"PhilosopherRoulette";"PhilosopherRoulette";"HasDemo ";"100589";"0, 0";"Table games,Roulette";"1";"Нет";"1.00";"20.00";"90.00";"Very Low"
"Kaga";"Chess King";"2763206";"96.0000";"ChessKing";"ChessKing";"HasDemo ";"100588";"0";"Slots";"1";"Все";"0.20";"300.00";"4620.00";"High"
"Kaga";"Bubble Shooter";"2763202";"96.0000";"BubbleShooter";"BubbleShooter";"HasDemo ";"100587";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"480.00";"Medium-High"
"Kaga";"Crazy Guava Lock 2 Spin";"2763198";"96.0000";"CrazyGuava";"CrazyGuava";"HasDemo ";"100586";"0";"Slots";"1";"Все";"0.25";"125.00";"4500.00";"Medium"
"Kaga";"Rocket Race";"2763194";"96.0000";"RocketRace";"RocketRace";"HasDemo ";"100585";"0";"Crash Game";"1";"Нет";"4.00";"8192.00";"5000.00";"Very High"
"Kaga";"Dragon Boom";"2755582";"96.0000";"DragonBoom";"DragonBoom";"HasDemo ";"100584";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"Medium"
"Kaga";"Ghost Hunter";"2755578";"96.0000";"GhostHunter";"GhostHunter";"HasDemo ";"100583";"0";"Slots";"1";"Все";"0.40";"200.00";"1000.00";"Medium"
"Kaga";"777 Gems Fusion Reels";"2755574";"96.0000";"SevenGems";"SevenGems";"HasDemo ";"100582";"0";"Slots";"1";"Все";"0.20";"300.00";"3858.00";"High"
"Kaga";"Cash Coming";"2755570";"96.0000";"CashComing";"CashComing";"HasDemo ";"100581";"0";"Slots";"1";"Нет";"0.50";"2000.00";"4250.00";"Very High"
"Kaga";"Borderland";"2755566";"96.0000";"Borderland";"Borderland";"HasDemo ";"100580";"0";"Slots";"1";"Все";"2.00";"200.00";"4744.00";"High"
"Kaga";"Donut City";"2755562";"96.0000";"DonutCity";"DonutCity";"HasDemo ";"100579";"0";"Slots";"1";"Все";"0.20";"300.00";"1239.00";"Medium"
"Kaga";"7 Sinners";"2748153";"96.0000";"SevenSinners";"SevenSinners";"HasDemo ";"100578";"0";"Slots";"1";"Все";"0.35";"175.00";"327.00";"Medium"
"Kaga";"Speakeasy 2 Fusion Reels";"2748149";"96.0000";"Speakeasy2";"Speakeasy2";"HasDemo ";"100577";"0";"Slots";"1";"Все";"0.90";"90.00";"4551.00";"Medium-High"
"Kaga";"Rudolph";"2748145";"96.0000";"Rudolph";"Rudolph";"HasDemo ";"100576";"0";"Slots";"1";"Все";"0.25";"125.00";"2000.00";"Medium-High"
"Kaga";"Romeo and Juliet";"2748141";"96.0000";"RomeoAndJuliet";"RomeoAndJuliet";"HasDemo ";"100575";"0";"Slots";"1";"Все";"0.30";"150.00";"2000.00";"Medium"
"Kaga";"Iron Hero";"2748137";"96.0000";"IronHero";"IronHero";"HasDemo ";"100574";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"Medium"
"Kaga";"Wind Lion God";"2748133";"96.0000";"WindLionGod";"WindLionGod";"HasDemo ";"100573";"0";"Slots";"1";"Все";"0.25";"125.00";"4290.00";"High"
"Kaga";"Break Through Lock 2 Spin";"2724506";"96.0000";"BreakThrough";"BreakThrough";"HasDemo ";"100572";"0";"Slots";"1";"Нет";"0.25";"125.00";"3500.00";"Medium"
"Kaga";"Dragon City";"2741098";"96.0000";"DragonCity";"DragonCity";"HasDemo ";"100572";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"Medium"
"Kaga";"Mole Money";"2741102";"96.0000";"MoleMoney";"MoleMoney";"HasDemo ";"100572";"0";"Slots";"1";"Нет";"0.25";"125.00";"1500.00";"Medium"
"Kaga";"Taiko Master";"2741106";"96.0000";"TaikoMaster";"TaikoMaster";"HasDemo ";"100572";"0";"Slots";"1";"Нет";"0.20";"300.00";"500.00";"Medium"
"Kaga";"Bang Bang";"2741110";"96.0000";"BangBang";"BangBang";"HasDemo ";"100572";"0";"Slots";"1";"Нет";"0.20";"300.00";"1515.00";"Medium-High"
"Kaga";"Mania Lotto";"2741114";"96.0000";"ManiaLotto";"ManiaLotto";"HasDemo ";"100572";"0";"Other";"1";"Нет";"0.50";"2000.00";"5000.00";""
"Kaga";"Tanuki Tavern";"2741118";"96.0000";"TanukiTavern";"TanukiTavern";"HasDemo ";"100572";"0";"Slots";"1";"Нет";"0.25";"125.00";"681.00";"Low-medium"
"Kaga";"Jumping Mr. First";"2724498";"96.0000";"JumpingFatGuy";"JumpingFatGuy";"HasDemo ";"100570";"0";"Slots";"1";"Нет";"0.20";"300.00";"4500.00";"Very High"
"Kaga";"Legend of Sword";"2724494";"96.0000";"LegendOfSword";"LegendOfSword";"HasDemo ";"100569";"0";"Slots";"1";"Нет";"0.25";"125.00";"1800.00";"Very High"
"Kaga";"Bombing Kraken";"2724490";"96.0000";"BombingKraken";"BombingKraken";"HasDemo ";"100568";"0";"Fish/Shooting";"1";"Нет";"0.01";"1.00";"400.00";"Medium"
"Kaga";"Hot Coin";"2724486";"96.0000";"HotCoin";"HotCoin";"HasDemo ";"100567";"0, 0";"Slots,Jackpots";"1";"Нет";"0.25";"125.00";"800.00";"Medium"
"Kaga";"Gypsy Fusion Reels";"2707766";"96.0000";"Gypsy";"Gypsy";"HasDemo ";"100566";"0";"Slots";"1";"Все";"0.50";"2000.00";"4106.00";"Medium-High"
"Kaga";"Zodiac Hunting";"2712726";"96.0000";"ZodiacHunting";"ZodiacHunting";"HasDemo ";"100566";"0";"Fish/Shooting";"1";"Нет";"0.01";"1.00";"200.00";"Medium-High"
"Kaga";"Darts Champion";"2712730";"96.0000";"DartsChampion";"DartsChampion";"HasDemo ";"100566";"0";"Other";"1";"Нет";"0.30";"200.00";"60.00";"Low"
"Kaga";"Tap Heroes";"2712734";"96.0000";"TapHeroes";"TapHeroes";"HasDemo ";"100566";"0";"Other";"1";"Нет";"0.30";"2000.00";"103.00";"Low"
"Kaga";"The Master Cat";"2712738";"96.0000";"TheMasterCat";"TheMasterCat";"HasDemo ";"100566";"0";"Slots";"1";"Все";"0.30";"150.00";"2430.00";"Medium"
"Kaga";"The Frog Prince";"2712746";"96.0000";"TheFrogPrince";"TheFrogPrince";"HasDemo ";"100566";"0";"Slots";"1";"Все";"0.30";"150.00";"3582.00";"High"
"Kaga";"Blast Man";"2718355";"96.0000";"BlastMan";"BlastMan";"HasDemo ";"100566";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Trick or Treat";"2718358";"96.0000";"TrickOrTreat";"TrickOrTreat";"HasDemo ";"100566";"0";"Slots";"1";"Нет";"0.30";"150.00";"4000.00";"Medium"
"Kaga";"Peacock Princess Lock 2 Spin";"2718361";"96.0000";"PeacockPrincess";"PeacockPrincess";"HasDemo ";"100566";"0";"Slots";"1";"Нет";"0.40";"200.00";"990.00";"Medium"
"Kaga";"Stone Age";"2718364";"96.0000";"StoneAge";"StoneAge";"HasDemo ";"100566";"0";"Slots";"1";"Нет";"0.40";"200.00";"990.00";""
"Kaga";"Ice Cream Truck";"2718367";"96.0000";"IceCreamTruck";"IceCreamTruck";"HasDemo ";"100566";"0";"Slots";"1";"Нет";"0.25";"125.00";"500.00";"Medium"
"Kaga";"Fantasy War";"2718370";"96.0000";"FantasyWar";"FantasyWar";"HasDemo ";"100566";"0";"Slots";"1";"Нет";"0.60";"300.00";"600.00";"Medium-High"
"Kaga";"Dragon Pearl";"2707760";"96.0000";"DragonPearl";"DragonPearl";"HasDemo ";"100564";"0";"Slots";"1";"Все";"0.20";"300.00";"733.00";"Low-medium"
"Kaga";"Thief";"2707757";"96.0000";"Thief";"Thief";"HasDemo ";"100563";"0";"Slots";"1";"Все";"0.20";"300.00";"688.00";"Low-medium"
"Kaga";"La Tomatina";"2685950";"96.0000";"LaTomatina";"LaTomatina";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.50";"250.00";"600.00";"Medium-High"
"Kaga";"Shark Fight";"2703557";"96.0000";"SharkFight";"SharkFight";"HasDemo ";"100562";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"200.00";"Medium-High"
"Kaga";"Clean House";"2703560";"96.0000";"CleanHouse";"CleanHouse";"HasDemo ";"100562";"0";"Other";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Red Sorghum";"2703563";"96.0000";"RedSorghum";"RedSorghum";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.30";"150.00";"3293.00";"Medium-High"
"Kaga";"Surprise Box";"2703566";"96.0000";"SurpriseBox";"SurpriseBox";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.50";"250.00";"3293.00";"Medium-High"
"Kaga";"Idun's Garden Fusion Reels";"2703569";"96.0000";"IdunsGarden";"IdunsGarden";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.25";"125.00";"3878.00";"Very High"
"Kaga";"Gokudo Bentou";"2703572";"96.0000";"GokudoBentou";"GokudoBentou";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.15";"225.00";"500.00";"Medium-High"
"Kaga";"Shenron Hunter";"2707751";"96.0000";"ShenronHunter";"ShenronHunter";"HasDemo ";"100562";"0";"Fish/Shooting";"1";"Нет";"0.00";"1.00";"500.00";"Medium"
"Kaga";"Golf Master";"2707754";"96.0000";"GolfMaster";"GolfMaster";"HasDemo ";"100562";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Monkey King";"2707838";"96.0000";"MonkeyKing";"MonkeyKing";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.20";"300.00";"1500.00";"Medium"
"Kaga";"Crush Pirate Ship";"2731450";"96.0000";"CrushPirateShip";"CrushPirateShip";"HasDemo ";"100562";"0";"Fish/Shooting";"1";"Нет";"0.01";"1.00";"300.00";"High"
"Kaga";"Tibet Plateau";"2731454";"96.0000";"TibetPlateau";"TibetPlateau";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.30";"150.00";"535.00";"Medium"
"Kaga";"Flaming Monkey Classic";"2731458";"96.0000";"FlamingMonkeyClassic";"FlamingMonkeyClassic";"HasDemo ";"100562";"0";"Slots";"1";"Нет";"0.05";"200.00";"2000.00";"Very High"
"Kaga";"Repair Robot";"2731462";"96.0000";"RepairRobot";"RepairRobot";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.20";"300.00";"4928.00";"Very High"
"Kaga";"Dragon Hunter";"2731466";"96.0000";"DragonHunter";"DragonHunter";"HasDemo ";"100562";"0, 0, 0";"Slots,Progression Feature,Bonus Risk";"1";"Все";"1.00";"100.00";"210.00";"Medium"
"Kaga";"Radiant City";"2731470";"96.0000";"RadiantCity";"RadiantCity";"HasDemo ";"100562";"0";"Slots";"1";"Все";"0.20";"300.00";"2430.00";"Medium-High"
"Kaga";"Kick Pumpkin";"2685946";"96.0000";"KickPumpkin";"KickPumpkin";"HasDemo ";"100561";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Love Game";"2685942";"96.0000";"LoveGame";"LoveGame";"HasDemo ";"100560";"0";"Slots";"1";"Все";"0.50";"250.00";"315.00";"Medium-High"
"Kaga";"Nie Xiaoqian";"2685938";"96.0000";"NieXiaoqian";"NieXiaoqian";"HasDemo ";"100559";"0";"Slots";"1";"Все";"0.30";"150.00";"3840.00";"Medium-High"
"Kaga";"Lilith";"2685934";"96.0000";"Lilith";"Lilith";"HasDemo ";"100558";"0";"Slots";"1";"Все";"0.50";"250.00";"500.00";"High"
"Kaga";"Double Happiness";"2685930";"96.0000";"DoubleHappiness";"DoubleHappiness";"HasDemo ";"100557";"0";"Slots";"1";"Все";"0.35";"170.00";"500.00";"Medium"
"Kaga";"Home Run X";"2669529";"96.0000";"HomeRunX";"HomeRunX";"HasDemo ";"100556";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"The Peony Pavilion";"2669525";"96.0000";"ThePeonyPavilion";"ThePeonyPavilion";"HasDemo ";"100555";"0";"Slots";"1";"Все";"0.40";"200.00";"500.00";"Medium-High"
"Kaga";"PlinkoS";"2669521";"96.0000";"PlinkoS";"PlinkoS";"HasDemo ";"100554";"0";"Other";"1";"Нет";"0.50";"2000.00";"1000.00";"Medium-High"
"Kaga";"Poseidon Battle";"2669517";"96.0000";"PoseidonBattle";"PoseidonBattle";"HasDemo ";"100553";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"200.00";"Medium"
"Kaga";"Greedy Night";"2669513";"96.0000";"GreedyNight";"GreedyNight";"HasDemo ";"100552";"0";"Slots";"1";"Все";"0.30";"150.00";"496.00";"Medium"
"Kaga";"Masters of Wulin Lock 2 Spin";"2669509";"96.0000";"MasterOfWulin";"MasterOfWulin";"HasDemo ";"100551";"0";"Slots";"1";"Все";"0.88";"88.00";"4500.00";"Medium-High"
"Kaga";"Firefighters";"2654761";"96.0000";"Firefighters";"Firefighters";"HasDemo ";"100550";"0";"Slots";"1";"Нет";"0.50";"250.00";"1500.00";"Medium-High"
"Kaga";"Hanabi";"2654757";"96.0000";"Hanabi";"Hanabi";"HasDemo ";"100549";"0";"Slots";"1";"Нет";"0.25";"125.00";"500.00";"Medium"
"Kaga";"Acrobats";"2654753";"96.0000";"Acrobats";"Acrobats";"HasDemo ";"100548";"0";"Slots";"1";"Нет";"0.25";"125.00";"3564.00";"High"
"Kaga";"Endorser of Thor";"2654749";"96.0000";"EndorserOfThor";"EndorserOfThor";"HasDemo ";"100547";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Cheer Up";"2654741";"96.0000";"CheerUp";"CheerUp";"HasDemo ";"100546";"0";"Slots";"1";"Нет";"0.20";"300.00";"200.00";"Medium"
"Kaga";"Calorie Killer";"2654737";"96.0000";"CalorieKiller";"CalorieKiller";"HasDemo ";"100545";"0";"Fish/Shooting";"1";"Нет";"0.01";"100.00";"200.00";"Medium"
"Kaga";"Go Escape";"2637953";"96.0000";"GoEscape";"GoEscape";"HasDemo ";"100544";"0";"Slots";"1";"Все";"0.30";"150.00";"4960.00";"High"
"Kaga";"Wizard of Wild";"2637949";"96.0000";"WizardOfWild";"WizardOfWild";"HasDemo ";"100543";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"300.00";"Medium"
"Kaga";"Monster File";"2637945";"96.0000";"MonsterFile";"MonsterFile";"HasDemo ";"100542";"0";"Slots";"1";"Все";"0.20";"300.00";"4780.00";"Medium-High"
"Kaga";"Zhong Yi and Dragon";"2637941";"96.0000";"ZhongYiAndDragon";"ZhongYiAndDragon";"HasDemo ";"100541";"0";"Slots";"1";"Все";"0.50";"250.00";"1000.00";"Very High"
"Kaga";"Fortuna";"2637937";"96.0000";"Fortuna";"Fortuna";"HasDemo ";"100540";"0, 0";"Slots,Jackpots";"1";"Все";"0.20";"300.00";"2700.00";"High"
"Kaga";"Infinity X";"2637933";"96.0000";"InfinityX";"InfinityX";"HasDemo ";"100539";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low-medium"
"Kaga";"Lightning Goddess";"2625468";"96.0000";"LightningGoddess";"LightningGoddess";"HasDemo ";"100538";"0";"Slots";"1";"Все";"0.20";"300.00";"1000.00";"Medium"
"Kaga";"Boom X";"2625464";"96.0000";"BoomX";"BoomX";"HasDemo ";"100537";"0";"Other";"1";"Нет";"1.00";"100.00";"200.00";"Low-medium"
"Kaga";"Gangster";"2625460";"96.0000";"Gangster";"Gangster";"HasDemo ";"100536";"0";"Slots";"1";"Все";"0.50";"2000.00";"1415.00";"Medium-High"
"Kaga";"Monster Collector";"2625456";"96.0000";"MonsterCollector";"MonsterCollector";"HasDemo ";"100535";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"Medium"
"Kaga";"The Little Prince Lock 2 Spin";"2625452";"96.0000";"TheLittlePrince";"TheLittlePrince";"HasDemo ";"100534";"0, 0";"Slots,Jackpots";"1";"Все";"0.45";"1800.00";"1200.00";"Medium"
"Kaga";"Cantonese Fried Noodles";"2625448";"96.0000";"CantoneseFriedNoodles";"CantoneseFriedNoodles";"HasDemo ";"100533";"0";"Slots";"1";"Все";"0.30";"150.00";"1500.00";"Medium-High"
"Kaga";"Foxy Mama";"2610184";"96.0000";"FoxyMama";"FoxyMama";"HasDemo ";"100532";"0";"Slots";"1";"Все";"0.30";"150.00";"4060.00";"Medium"
"Kaga";"Oriental Monster";"2610172";"96.0000";"OrientalMonster";"OrientalMonster";"HasDemo ";"100531";"0";"Slots";"1";"Все";"0.30";"150.00";"1004.00";"High"
"Kaga";"Walking Oz";"2610168";"96.0000";"WalkingOz";"WalkingOz";"HasDemo ";"100530";"0";"Slots";"1";"Все";"0.30";"150.00";"500.00";"Medium-High"
"Kaga";"Happy Animal Farm";"2610164";"96.0000";"HappyAnimalFarm";"HappyAnimalFarm";"HasDemo ";"100529";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"300.00";"High"
"Kaga";"Green Party";"2610160";"96.0000";"GreenParty";"GreenParty";"HasDemo ";"100528";"0";"Slots";"1";"Нет";"0.50";"250.00";"432.00";"Medium"
"Kaga";"Hypersonic X";"2610156";"96.0000";"HypersonicX";"HypersonicX";"HasDemo ";"100527";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"300.00";"Low"
"Kaga";"Impossible X";"2594180";"96.0000";"ImpossibleX";"ImpossibleX";"HasDemo ";"100526";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Animal Land";"2594176";"96.0000";"AnimalLand";"AnimalLand";"HasDemo ";"100525";"0";"Slots";"1";"Все";"0.25";"125.00";"3221.00";"Medium"
"Kaga";"Thunder Land";"2594172";"96.0000";"ThunderLand";"ThunderLand";"HasDemo ";"100524";"0";"Other";"1";"Нет";"0.20";"300.00";"2322.00";"Medium"
"Kaga";"Night on the Nile";"2594168";"96.0000";"NightOnTheNile";"NightOnTheNile";"HasDemo ";"100523";"0";"Slots";"1";"Все";"0.20";"300.00";"848.00";"Medium"
"Kaga";"Slap It";"2594164";"96.0000";"SlapIt";"SlapIt";"HasDemo ";"100522";"0";"Other";"1";"Нет";"0.50";"2000.00";"500.00";"Low-medium"
"Kaga";"KA Fish Party";"2594160";"96.0000";"KAFishParty";"KAFishParty";"HasDemo ";"100521";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"Medium"
"Kaga";"No Fly Zone";"2579788";"96.0000";"NoFlyZone";"NoFlyZone";"HasDemo ";"100520";"0";"Fish/Shooting";"1";"Нет";"0.01";"10.00";"388.00";"Medium"
"Kaga";"Aces and Eights";"2579784";"96.0000";"AcesAndEights";"AcesAndEights";"HasDemo ";"100519";"0, 0";"Table games,Video Poker";"1";"Нет";"0.05";"200.00";"800.00";"Low-medium"
"Kaga";"Red Baron";"2579780";"96.0000";"RedBaron";"RedBaron";"HasDemo ";"100518";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low-medium"
"Kaga";"Cricket Winner";"2579776";"96.0000";"CricketWinner";"CricketWinner";"HasDemo ";"100517";"0";"Slots";"1";"Все";"0.50";"250.00";"5691.00";"High"
"Kaga";"Monster Buster";"2579772";"96.0000";"MonsterBuster";"MonsterBuster";"HasDemo ";"100516";"0";"Slots";"1";"Все";"0.30";"150.00";"1250.00";"Medium"
"Kaga";"Coffee Wild";"2579768";"96.0000";"CoffeeWild";"CoffeeWild";"HasDemo ";"100515";"0";"Slots";"1";"Все";"0.25";"125.00";"4824.00";"Medium"
"Kaga";"Guan Yun Chang";"2564041";"96.0000";"GuanYunChang";"GuanYunChang";"HasDemo ";"100514";"0";"Slots";"1";"Все";"0.50";"250.00";"500.00";"Very High"
"Kaga";"World of Lord Witch King";"2564037";"96.0000";"WorldOfLordWitchKing";"WorldOfLordWitchKing";"HasDemo ";"100513";"0, 0, 0";"Other,Bonus Risk,Fish/Shooting";"1";"Нет";"0.01";"10.00";"459.00";"Medium-High"
"Kaga";"Bear Run";"2564033";"96.0000";"BearRun";"BearRun";"HasDemo ";"100512";"0";"Crash Game";"1";"Нет";"1.00";"100.00";"200.00";"Low"
"Kaga";"Soul Gems Fusion Reels";"2564029";"96.0000";"SoulGems";"SoulGems";"HasDemo ";"100511";"0";"Slots";"1";"Все";"0.40";"200.00";"2923.00";"Medium-High"
"Kaga";"Crazy Gym";"2564025";"96.0000";"CrazyGym";"CrazyGym";"HasDemo ";"100510";"0";"Slots";"1";"Все";"0.50";"250.00";"500.00";"Medium"
"Kaga";"Lucky Star";"2564021";"96.0000";"LuckyStar";"LuckyStar";"HasDemo ";"100509";"0";"Slots";"1";"Нет";"0.30";"150.00";"4000.00";"Low-medium"
"Kaga";"Taketori Monogatari";"2547076";"96.0000";"TaketoriMonogatari";"TaketoriMonogatari";"HasDemo ";"100508";"0";"Slots";"1";"Все";"0.20";"300.00";"1567.00";"Medium-High"
"Kaga";"Miss Joker";"2547073";"96.0000";"MissJoker";"MissJoker";"HasDemo ";"100507";"0";"Slots";"1";"Все";"0.20";"300.00";"5025.00";"Medium-High"
"Kaga";"God of Gamblers";"2547070";"96.0000";"GodOfGamblers";"GodOfGamblers";"HasDemo ";"100506";"0";"Slots";"1";"Все";"0.25";"125.00";"1800.00";"Very High"
"Kaga";"Penguin Family Lock 2 Spin";"2547067";"96.0000";"PenguinFamily";"PenguinFamily";"HasDemo ";"100505";"0";"Slots";"1";"Все";"0.30";"150.00";"5500.00";"High"
"Kaga";"Fortune Star Lock 2 Spin";"2547064";"96.0000";"FortuneStar";"FortuneStar";"HasDemo ";"100504";"0";"Slots";"1";"Все";"0.30";"150.00";"5500.00";"Medium-High"
"Kaga";"Elite Games";"2547061";"96.0000";"EliteGames";"EliteGames";"HasDemo ";"100503";"0";"Slots";"1";"Все";"0.88";"88.00";"1381.00";"Medium"
"Kaga";"Golden Fish Hunter";"2538033";"96.0000";"GoldenFishHunter";"GoldenFishHunter";"HasDemo ";"100502";"0, 0, 0";"Other,Bonus Risk,Fish/Shooting";"1";"Нет";"0.01";"10.00";"500.00";"Medium"
"Kaga";"Bionic Human";"2538029";"96.0000";"BionicHuman";"BionicHuman";"HasDemo ";"100501";"0";"Slots";"1";"Все";"0.50";"2000.00";"5000.00";"Medium-High"
"Kaga";"Spider Goblin";"2538025";"96.0000";"SpiderGoblin";"SpiderGoblin";"HasDemo ";"100500";"0";"Slots";"1";"Все";"0.40";"200.00";"1000.00";"Medium"
"Kaga";"James Bond";"2538021";"96.0000";"JamesBond";"JamesBond";"HasDemo ";"100499";"0";"Slots";"1";"Все";"0.50";"250.00";"1248.00";""
"Kaga";"Piggy Bank Machine";"2538017";"96.0000";"PiggyBankMachine";"PiggyBankMachine";"HasDemo ";"100498";"0";"Slots";"1";"Нет";"0.50";"2000.00";"1050.00";"High"
"Kaga";"White Nose Cat";"2538013";"96.0000";"WhiteNoseCat";"WhiteNoseCat";"HasDemo ";"100497";"0";"Slots";"1";"Все";"0.25";"125.00";"844.00";"Medium"
"Kaga";"Scary Clown";"2525094";"96.0000";"ScaryClown";"ScaryClown";"HasDemo ";"100496";"0";"Slots";"1";"Все";"0.20";"300.00";"845.00";"Medium-High"
